no,age,age_cut,capital-gain,capital-loss,education-num,hours-per-week,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,sex_ Female,sex_ Male
25435,24,2,0,0,13,40,0,0,1,0,0,0,1,0
25436,53,5,0,0,9,40,0,1,0,0,0,0,0,1
25437,51,5,0,0,9,40,0,1,0,0,0,0,1,0
25438,31,3,0,0,9,24,0,0,0,0,1,0,1,0
25439,39,4,0,0,13,40,1,0,0,0,0,0,0,1
25440,36,4,0,0,5,50,0,0,0,1,0,0,0,1
25441,30,3,0,0,10,40,1,0,0,0,0,0,0,1
25442,33,3,0,0,9,60,1,0,0,0,0,0,0,1
25443,30,3,0,0,9,40,0,1,0,0,0,0,0,1
25444,58,6,0,0,3,48,1,0,0,0,0,0,0,1
25445,53,5,0,0,10,40,0,1,0,0,0,0,0,1
25446,51,5,0,0,13,47,1,0,0,0,0,0,0,1
25447,24,2,0,0,9,40,0,0,0,0,1,0,0,1
25448,20,1,0,0,10,12,0,0,0,1,0,0,1,0
25449,19,1,0,0,10,30,0,1,0,0,0,0,1,0
25450,20,1,0,0,7,40,0,0,0,1,0,0,1,0
25451,25,2,0,0,11,35,1,0,0,0,0,0,0,1
25452,43,5,0,0,15,60,1,0,0,0,0,0,0,1
25453,17,1,0,0,6,20,0,0,0,1,0,0,0,1
25454,17,1,0,0,7,40,0,0,0,1,0,0,0,1
25455,43,5,0,0,9,55,1,0,0,0,0,0,0,1
25456,33,3,0,0,10,40,0,1,0,0,0,0,0,1
25457,22,2,594,0,1,20,0,0,0,1,0,0,1,0
25458,28,3,0,0,13,50,0,0,0,1,0,0,0,1
25459,77,7,3818,0,13,14,1,0,0,0,0,0,0,1
25460,59,6,0,0,13,35,1,0,0,0,0,0,0,1
25461,46,5,0,0,9,40,1,0,0,0,0,0,0,1
25462,34,3,0,0,10,40,0,1,0,0,0,0,1,0
25463,22,2,0,0,9,40,0,0,0,0,1,0,1,0
25464,29,3,0,0,9,40,0,0,0,1,0,0,0,1
25465,55,5,0,0,12,40,1,0,0,0,0,0,0,1
25466,40,4,0,0,9,50,1,0,0,0,0,0,0,1
25467,20,1,0,0,9,12,0,0,0,1,0,0,0,1
25468,37,4,0,0,9,40,1,0,0,0,0,0,0,1
25469,39,4,0,0,14,50,0,1,0,0,0,0,1,0
25470,22,2,0,0,7,50,0,1,0,0,0,0,0,1
25471,53,5,0,0,14,50,0,1,0,0,0,0,0,1
25472,64,7,0,0,13,24,1,0,0,0,0,0,0,1
25473,23,2,0,0,10,35,0,1,0,0,0,0,1,0
25474,62,7,0,0,9,50,1,0,0,0,0,0,0,1
25475,47,5,0,0,9,32,0,1,0,0,0,0,0,1
25476,27,3,0,0,9,40,1,0,0,0,0,0,0,1
25477,22,2,0,0,6,40,0,0,0,0,1,0,1,0
25478,33,3,0,0,9,40,1,0,0,0,0,0,0,1
25479,48,5,0,0,10,40,1,0,0,0,0,0,0,1
25480,47,5,0,0,10,40,1,0,0,0,0,0,0,1
25481,52,5,0,0,12,50,0,1,0,0,0,0,1,0
25482,50,5,0,0,9,40,1,0,0,0,0,0,0,1
25483,22,2,0,0,13,20,0,0,0,1,0,0,1,0
25484,41,5,0,0,5,35,0,0,1,0,0,0,1,0
25485,52,5,0,0,8,40,0,1,0,0,0,0,0,1
25486,31,3,0,0,10,40,0,1,0,0,0,0,0,1
25487,34,3,0,0,9,40,1,0,0,0,0,0,0,1
25488,24,2,0,0,10,50,0,0,0,0,0,1,1,0
25489,34,3,0,0,9,40,0,1,0,0,0,0,0,1
25490,25,2,0,0,9,35,0,1,0,0,0,0,1,0
25491,54,5,0,0,9,40,0,0,0,0,0,1,1,0
25492,18,1,0,0,7,15,0,0,0,1,0,0,0,1
25493,39,4,0,0,10,35,0,1,0,0,0,0,1,0
25494,25,2,0,0,9,48,0,1,0,0,0,0,0,1
25495,36,4,0,0,10,40,1,0,0,0,0,0,0,1
25496,32,3,0,0,10,30,0,1,0,0,0,0,1,0
25497,47,5,27828,0,14,40,0,1,0,0,0,0,0,1
25498,44,5,0,0,10,25,0,0,0,0,1,0,1,0
25499,29,3,0,0,9,40,0,0,0,0,1,0,1,0
25500,40,4,4064,0,3,40,1,0,0,0,0,0,0,1
25501,22,2,0,0,13,15,0,0,0,1,0,0,0,1
25502,57,6,2202,0,11,44,0,1,0,0,0,0,1,0
25503,42,5,0,0,9,40,1,0,0,0,0,0,0,1
25504,28,3,0,0,13,48,0,0,0,0,1,0,1,0
25505,62,7,5178,0,13,40,1,0,0,0,0,0,0,1
25506,43,5,0,0,12,40,0,1,0,0,0,0,0,1
25507,20,1,0,0,9,35,0,1,0,0,0,0,1,0
25508,64,7,0,0,9,40,0,1,0,0,0,0,1,0
25509,23,2,0,0,10,40,0,0,0,1,0,0,0,1
25510,52,5,0,0,9,35,1,0,0,0,0,0,0,1
25511,19,1,1055,0,9,70,0,0,0,1,0,0,0,1
25512,33,3,0,0,3,40,0,0,0,0,1,0,0,1
25513,44,5,0,0,9,40,0,1,0,0,0,0,0,1
25514,45,5,0,0,13,40,0,0,0,1,0,0,0,1
25515,46,5,0,0,14,45,0,1,0,0,0,0,1,0
25516,20,1,0,0,9,50,0,0,0,1,0,0,0,1
25517,37,4,0,0,6,50,1,0,0,0,0,0,0,1
25518,35,3,0,1887,14,40,1,0,0,0,0,0,0,1
25519,39,4,0,0,9,30,1,0,0,0,0,0,0,1
25520,28,3,0,0,4,99,0,0,1,0,0,0,1,0
25521,57,6,0,0,13,45,0,1,0,0,0,0,1,0
25522,42,5,0,0,11,32,0,0,0,0,1,0,1,0
25523,38,4,0,0,13,15,0,0,0,0,0,1,1,0
25524,26,3,0,0,10,60,0,1,0,0,0,0,0,1
25525,23,2,0,0,13,30,0,0,0,1,0,0,0,1
25526,35,3,0,0,10,38,0,0,0,1,0,0,1,0
25527,51,5,0,0,10,40,1,0,0,0,0,0,0,1
25528,38,4,0,0,10,75,0,1,0,0,0,0,0,1
25529,28,3,0,0,11,40,0,0,0,1,0,0,1,0
25530,19,1,0,0,10,20,0,0,0,1,0,0,1,0
25531,49,5,0,0,9,40,0,0,0,0,1,0,1,0
25532,24,2,0,0,10,40,0,1,0,0,0,0,0,1
25533,25,2,0,0,13,40,0,0,0,0,1,0,1,0
25534,30,3,0,0,13,40,1,0,0,0,0,0,0,1
25535,31,3,0,0,9,40,0,1,0,0,0,0,1,0
25536,30,3,0,0,13,50,1,0,0,0,0,0,0,1
25537,64,7,0,0,6,40,1,0,0,0,0,0,0,1
25538,44,5,0,0,9,40,0,0,0,0,0,1,1,0
25539,29,3,0,0,11,40,1,0,0,0,0,0,0,1
25540,18,1,0,0,7,25,0,0,0,1,0,0,0,1
25541,62,7,0,0,10,20,0,1,0,0,0,0,1,0
25542,59,6,0,0,6,40,0,1,0,0,0,0,1,0
25543,22,2,0,0,13,40,0,0,0,1,0,0,1,0
25544,35,3,0,0,10,43,1,0,0,0,0,0,0,1
25545,30,3,0,0,11,30,0,1,0,0,0,0,0,1
25546,24,2,0,0,13,45,0,1,0,0,0,0,1,0
25547,74,7,0,0,3,32,0,1,0,0,0,0,0,1
25548,56,6,0,0,9,40,1,0,0,0,0,0,0,1
25549,30,3,0,0,13,40,0,1,0,0,0,0,1,0
25550,17,1,0,0,7,20,0,0,0,1,0,0,1,0
25551,18,1,0,0,10,37,0,0,0,1,0,0,0,1
25552,31,3,0,1902,13,40,0,0,0,0,0,1,1,0
25553,20,1,0,0,9,35,0,0,0,0,1,0,0,1
25554,21,2,0,0,10,15,0,0,0,1,0,0,0,1
25555,33,3,0,0,13,30,0,0,0,0,0,1,1,0
25556,31,3,0,0,9,28,0,1,0,0,0,0,1,0
25557,25,2,0,0,14,40,0,1,0,0,0,0,0,1
25558,26,3,0,0,9,40,1,0,0,0,0,0,0,1
25559,49,5,0,0,9,43,1,0,0,0,0,0,0,1
25560,20,1,4416,0,10,25,0,0,1,0,0,0,1,0
25561,31,3,0,0,9,64,0,0,0,1,0,0,0,1
25562,32,3,0,2002,9,66,1,0,0,0,0,0,0,1
25563,40,4,0,0,9,40,1,0,0,0,0,0,0,1
25564,40,4,0,0,10,40,0,1,0,0,0,0,0,1
25565,18,1,0,0,9,30,0,1,0,0,0,0,1,0
25566,76,7,0,0,10,8,1,0,0,0,0,0,0,1
25567,37,4,0,0,9,40,1,0,0,0,0,0,0,1
25568,25,2,0,0,13,55,1,0,0,0,0,0,0,1
25569,38,4,7688,0,9,70,1,0,0,0,0,0,0,1
25570,38,4,0,0,10,40,1,0,0,0,0,0,0,1
25571,48,5,0,0,10,40,1,0,0,0,0,0,0,1
25572,51,5,0,0,10,8,0,1,0,0,0,0,0,1
25573,48,5,0,0,9,40,1,0,0,0,0,0,0,1
25574,38,4,0,0,10,40,1,0,0,0,0,0,0,1
25575,34,3,0,0,13,40,1,0,0,0,0,0,0,1
25576,34,3,0,0,14,50,0,0,0,1,0,0,0,1
25577,43,5,0,0,14,35,1,0,0,0,0,0,0,1
25578,51,5,0,0,9,40,1,0,0,0,0,0,0,1
25579,44,5,0,0,13,50,1,0,0,0,0,0,0,1
25580,34,3,0,0,9,40,1,0,0,0,0,0,0,1
25581,44,5,0,0,10,38,0,1,0,0,0,0,1,0
25582,18,1,0,0,9,25,0,0,1,0,0,0,0,1
25583,56,6,0,0,9,40,0,1,0,0,0,0,1,0
25584,27,3,0,0,10,55,1,0,0,0,0,0,0,1
25585,21,2,0,0,9,40,0,0,0,1,0,0,0,1
25586,65,7,0,0,9,20,0,1,0,0,0,0,1,0
25587,48,5,0,0,11,41,0,0,0,0,1,0,1,0
25588,32,3,0,1902,14,45,1,0,0,0,0,0,0,1
25589,54,5,0,0,9,20,1,0,0,0,0,0,0,1
25590,67,7,20051,0,15,48,1,0,0,0,0,0,0,1
25591,27,3,0,1887,13,45,1,0,0,0,0,0,0,1
25592,46,5,0,0,14,35,1,0,0,0,0,0,0,1
25593,40,4,0,1485,10,40,1,0,0,0,0,0,0,1
25594,67,7,0,0,9,2,1,0,0,0,0,0,0,1
25595,27,3,0,0,13,45,0,1,0,0,0,0,0,1
25596,39,4,0,0,9,40,0,1,0,0,0,0,0,1
25597,56,6,0,1669,16,38,0,1,0,0,0,0,1,0
25598,65,7,9386,0,9,40,1,0,0,0,0,0,0,1
25599,29,3,0,0,10,40,0,1,0,0,0,0,0,1
25600,25,2,4416,0,9,45,0,1,0,0,0,0,0,1
25601,45,5,0,0,13,40,1,0,0,0,0,0,0,1
25602,47,5,0,0,9,40,0,0,0,0,1,0,1,0
25603,25,2,0,0,4,40,1,0,0,0,0,0,0,1
25604,37,4,0,0,12,40,1,0,0,0,0,0,0,1
25605,67,7,0,1539,10,40,1,0,0,0,0,0,0,1
25606,19,1,0,0,7,10,0,1,0,0,0,0,0,1
25607,48,5,0,0,9,40,1,0,0,0,0,0,0,1
25608,27,3,0,0,11,45,0,0,0,0,1,0,0,1
25609,49,5,0,0,9,25,1,0,0,0,0,0,0,1
25610,35,3,7298,0,14,40,1,0,0,0,0,0,0,1
25611,57,6,0,0,9,35,0,1,0,0,0,0,1,0
25612,46,5,0,0,11,38,0,0,0,0,1,0,1,0
25613,37,4,0,0,10,45,1,0,0,0,0,0,0,1
25614,18,1,0,0,7,20,0,0,0,1,0,0,1,0
25615,22,2,0,0,12,40,0,0,0,0,0,1,1,0
25616,37,4,0,0,9,60,1,0,0,0,0,0,0,1
25617,23,2,0,0,13,40,0,1,0,0,0,0,1,0
25618,42,5,0,0,13,40,0,1,0,0,0,0,0,1
25619,23,2,0,0,6,40,0,0,0,1,0,0,0,1
25620,20,1,0,0,11,40,0,0,0,1,0,0,0,1
25621,23,2,0,0,10,40,1,0,0,0,0,0,0,1
25622,42,5,0,0,13,40,0,1,0,0,0,0,0,1
25623,34,3,0,0,14,50,0,1,0,0,0,0,1,0
25624,33,3,0,0,10,35,0,0,0,0,1,0,1,0
25625,36,4,0,0,9,40,0,0,0,0,1,0,1,0
25626,18,1,0,0,7,40,0,0,0,1,0,0,1,0
25627,32,3,0,0,13,40,1,0,0,0,0,0,0,1
25628,59,6,0,0,4,40,1,0,0,0,0,0,0,1
25629,44,5,0,0,9,35,0,0,0,0,1,0,1,0
25630,55,5,0,0,13,40,0,1,0,0,0,0,0,1
25631,34,3,0,0,14,40,0,0,0,0,1,0,1,0
25632,23,2,0,0,10,40,0,0,0,1,0,0,0,1
25633,20,1,0,0,7,25,0,1,0,0,0,0,0,1
25634,30,3,0,0,9,50,0,1,0,0,0,0,0,1
25635,46,5,0,0,14,40,0,1,0,0,0,0,1,0
25636,24,2,0,0,10,40,0,1,0,0,0,0,0,1
25637,17,1,0,0,8,25,0,0,0,1,0,0,1,0
25638,37,4,0,0,14,50,1,0,0,0,0,0,0,1
25639,20,1,0,2001,9,30,0,0,1,0,0,0,0,1
25640,50,5,0,0,14,50,1,0,0,0,0,0,0,1
25641,43,5,4650,0,9,40,0,1,0,0,0,0,0,1
25642,59,6,25236,0,16,45,0,0,0,0,1,0,0,1
25643,28,3,0,0,6,40,0,0,0,0,1,0,1,0
25644,75,7,0,0,10,36,0,1,0,0,0,0,1,0
25645,23,2,0,0,4,40,0,1,0,0,0,0,0,1
25646,31,3,0,0,13,50,0,1,0,0,0,0,1,0
25647,30,3,0,0,10,40,1,0,0,0,0,0,0,1
25648,58,6,0,0,13,60,1,0,0,0,0,0,0,1
25649,23,2,0,0,9,40,1,0,0,0,0,0,0,1
25650,46,5,0,0,11,40,1,0,0,0,0,0,0,1
25651,22,2,0,0,10,72,0,0,0,1,0,0,0,1
25652,48,5,0,0,14,40,1,0,0,0,0,0,0,1
25653,51,5,10520,0,16,60,0,1,0,0,0,0,1,0
25654,43,5,0,1902,10,40,1,0,0,0,0,0,0,1
25655,23,2,0,0,9,35,0,0,0,0,1,0,1,0
25656,44,5,0,0,9,40,0,1,0,0,0,0,1,0
25657,28,3,0,0,9,50,0,0,0,1,0,0,0,1
25658,22,2,0,0,12,15,0,1,0,0,0,0,1,0
25659,18,1,0,0,7,18,0,0,0,1,0,0,1,0
25660,31,3,0,0,9,40,0,0,0,0,1,0,0,1
25661,30,3,0,0,13,45,1,0,0,0,0,0,0,1
25662,31,3,0,0,9,38,0,1,0,0,0,0,0,1
25663,33,3,0,0,9,50,0,1,0,0,0,0,0,1
25664,41,5,0,0,10,40,1,0,0,0,0,0,0,1
25665,17,1,0,0,8,35,0,0,0,1,0,0,0,1
25666,35,3,0,0,13,40,1,0,0,0,0,0,0,1
25667,21,2,0,0,10,20,0,0,0,1,0,0,0,1
25668,27,3,0,0,10,50,0,0,0,0,1,0,1,0
25669,39,4,99999,0,13,70,1,0,0,0,0,0,0,1
25670,41,5,0,0,14,55,1,0,0,0,0,0,0,1
25671,29,3,0,0,9,40,0,0,0,0,1,0,1,0
25672,22,2,0,0,13,40,0,1,0,0,0,0,1,0
25673,20,1,0,0,10,40,0,0,0,1,0,0,0,1
25674,45,5,0,0,10,40,1,0,0,0,0,0,0,1
25675,43,5,0,0,13,45,0,0,0,1,0,0,0,1
25676,20,1,0,0,10,40,0,0,0,1,0,0,1,0
25677,48,5,0,0,6,65,1,0,0,0,0,0,0,1
25678,20,1,0,0,9,35,0,0,0,1,0,0,0,1
25679,24,2,0,0,9,45,0,0,0,0,1,0,1,0
25680,32,3,0,0,7,40,1,0,0,0,0,0,0,1
25681,43,5,4064,0,10,15,0,0,0,0,0,1,1,0
25682,28,3,0,0,6,40,0,0,1,0,0,0,0,1
25683,44,5,0,0,6,35,0,0,0,0,1,0,0,1
25684,35,3,0,0,13,50,0,1,0,0,0,0,0,1
25685,61,7,0,0,4,48,0,1,0,0,0,0,0,1
25686,32,3,0,1590,11,40,0,0,0,1,0,0,0,1
25687,25,2,0,0,12,35,0,0,0,0,0,1,1,0
25688,23,2,0,0,9,30,0,1,0,0,0,0,1,0
25689,57,6,0,0,14,14,1,0,0,0,0,0,0,1
25690,53,5,0,0,9,30,0,1,0,0,0,0,0,1
25691,33,3,0,0,13,40,0,1,0,0,0,0,1,0
25692,50,5,0,0,4,40,1,0,0,0,0,0,0,1
25693,21,2,0,0,10,20,0,1,0,0,0,0,0,1
25694,18,1,0,0,6,40,0,0,0,1,0,0,0,1
25695,35,3,7443,0,10,40,0,0,0,0,1,0,1,0
25696,26,3,0,0,10,45,1,0,0,0,0,0,0,1
25697,28,3,0,0,9,40,0,0,0,1,0,0,1,0
25698,80,7,99999,0,14,54,1,0,0,0,0,0,0,1
25699,41,5,0,0,9,40,0,1,0,0,0,0,0,1
25700,29,3,0,0,8,40,0,1,0,0,0,0,1,0
25701,25,2,0,0,8,40,0,0,0,0,0,1,1,0
25702,48,5,0,0,15,35,1,0,0,0,0,0,0,1
25703,46,5,0,0,14,40,0,1,0,0,0,0,0,1
25704,26,3,3325,0,13,40,0,1,0,0,0,0,0,1
25705,41,5,0,0,12,38,0,0,0,0,1,0,1,0
25706,44,5,0,0,14,20,0,1,0,0,0,0,0,1
25707,30,3,0,0,9,55,1,0,0,0,0,0,0,1
25708,68,7,0,0,4,30,1,0,0,0,0,0,0,1
25709,34,3,0,0,13,40,0,1,0,0,0,0,1,0
25710,24,2,0,0,7,35,0,0,0,0,1,0,1,0
25711,32,3,0,0,7,40,0,1,0,0,0,0,0,1
25712,34,3,0,0,13,40,1,0,0,0,0,0,0,1
25713,64,7,0,0,9,20,0,0,0,0,1,0,0,1
25714,51,5,0,0,14,40,0,1,0,0,0,0,1,0
25715,27,3,0,0,6,40,0,0,0,1,0,0,0,1
25716,26,3,4064,0,13,50,1,0,0,0,0,0,0,1
25717,51,5,0,0,9,40,1,0,0,0,0,0,0,1
25718,67,7,0,0,4,48,1,0,0,0,0,0,0,1
25719,45,5,0,0,13,40,0,0,0,0,0,1,1,0
25720,29,3,0,0,10,40,0,0,0,0,1,0,1,0
25721,25,2,0,0,9,60,1,0,0,0,0,0,0,1
25722,35,3,0,0,9,40,0,1,0,0,0,0,1,0
25723,22,2,0,0,9,40,0,0,0,1,0,0,1,0
25724,30,3,0,0,9,40,1,0,0,0,0,0,0,1
25725,53,5,14344,0,13,55,0,1,0,0,0,0,0,1
25726,73,7,0,0,9,40,1,0,0,0,0,0,0,1
25727,27,3,0,0,14,42,0,1,0,0,0,0,0,1
25728,38,4,0,0,9,40,0,0,0,0,1,0,1,0
25729,51,5,0,0,11,40,0,1,0,0,0,0,0,1
25730,43,5,0,0,10,45,1,0,0,0,0,0,0,1
25731,19,1,0,0,10,40,0,0,0,1,0,0,0,1
25732,28,3,0,0,9,17,0,0,0,1,0,0,1,0
25733,19,1,0,0,9,40,0,0,0,1,0,0,0,1
25734,56,6,0,0,9,38,0,0,0,0,1,0,1,0
25735,23,2,0,0,10,40,0,0,1,0,0,0,1,0
25736,42,5,0,0,9,40,0,1,0,0,0,0,0,1
25737,56,6,0,0,9,40,1,0,0,0,0,0,0,1
25738,56,6,0,0,14,36,0,0,0,0,1,0,1,0
25739,31,3,0,0,13,50,1,0,0,0,0,0,0,1
25740,37,4,0,0,9,25,0,0,0,0,0,1,1,0
25741,32,3,99999,0,13,60,1,0,0,0,0,0,0,1
25742,41,5,0,0,10,40,0,0,0,1,0,0,0,1
25743,90,7,0,0,10,40,1,0,0,0,0,0,0,1
25744,45,5,0,0,10,40,0,0,0,0,0,1,1,0
25745,29,3,0,0,10,40,1,0,0,0,0,0,0,1
25746,38,4,0,0,9,45,1,0,0,0,0,0,0,1
25747,30,3,0,2001,9,42,0,0,0,0,1,0,0,1
25748,41,5,0,0,10,40,0,1,0,0,0,0,1,0
25749,48,5,0,0,9,40,0,1,0,0,0,0,1,0
25750,54,5,0,0,9,65,1,0,0,0,0,0,0,1
25751,43,5,0,625,5,40,0,0,0,0,1,0,1,0
25752,43,5,0,0,9,35,0,0,0,0,1,0,1,0
25753,50,5,0,0,9,50,1,0,0,0,0,0,0,1
25754,44,5,0,0,11,40,1,0,0,0,0,0,0,1
25755,19,1,0,0,10,10,0,0,0,1,0,0,0,1
25756,31,3,0,0,6,40,0,1,0,0,0,0,0,1
25757,75,7,0,0,10,8,1,0,0,0,0,0,0,1
25758,17,1,0,0,6,20,0,0,0,1,0,0,0,1
25759,62,7,0,0,10,40,0,1,0,0,0,0,0,1
25760,30,3,0,0,13,50,0,1,0,0,0,0,0,1
25761,26,3,0,0,10,40,1,0,0,0,0,0,0,1
25762,28,3,0,0,9,40,0,0,0,1,0,0,0,1
25763,30,3,0,0,13,50,1,0,0,0,0,0,0,1
25764,49,5,0,0,9,50,1,0,0,0,0,0,0,1
25765,49,5,0,0,10,35,0,1,0,0,0,0,0,1
25766,47,5,25236,0,13,35,0,0,0,0,1,0,1,0
25767,25,2,0,0,14,40,0,0,0,1,0,0,1,0
25768,54,5,0,0,10,40,1,0,0,0,0,0,0,1
25769,55,5,0,0,6,60,0,1,0,0,0,0,0,1
25770,20,1,0,0,4,20,0,0,0,1,0,0,0,1
25771,39,4,0,0,9,40,1,0,0,0,0,0,0,1
25772,58,6,0,0,10,46,0,0,0,0,1,0,1,0
25773,33,3,0,0,9,40,1,0,0,0,0,0,0,1
25774,35,3,0,0,9,25,0,0,1,0,0,0,1,0
25775,30,3,0,0,9,60,1,0,0,0,0,0,0,1
25776,50,5,0,1902,16,65,1,0,0,0,0,0,0,1
25777,28,3,0,0,13,50,0,1,0,0,0,0,0,1
25778,30,3,0,0,9,30,1,0,0,0,0,0,0,1
25779,31,3,0,0,13,40,0,0,0,0,1,0,1,0
25780,28,3,3325,0,10,50,0,1,0,0,0,0,1,0
25781,42,5,0,0,9,40,1,0,0,0,0,0,0,1
25782,78,7,0,0,9,16,1,0,0,0,0,0,0,1
25783,19,1,0,0,9,40,0,0,0,1,0,0,0,1
25784,37,4,0,0,14,40,1,0,0,0,0,0,0,1
25785,51,5,0,0,7,48,1,0,0,0,0,0,0,1
25786,17,1,34095,0,6,32,0,0,0,1,0,0,1,0
25787,32,3,0,0,13,40,1,0,0,0,0,0,0,1
25788,27,3,0,0,3,40,0,0,0,0,0,1,1,0
25789,37,4,15024,0,10,45,1,0,0,0,0,0,0,1
25790,51,5,0,0,9,50,1,0,0,0,0,0,0,1
25791,23,2,0,0,11,40,0,1,0,0,0,0,0,1
25792,35,3,0,0,9,40,0,1,0,0,0,0,0,1
25793,47,5,0,0,13,40,1,0,0,0,0,0,0,1
25794,36,4,0,0,10,30,0,0,0,1,0,0,1,0
25795,41,5,0,0,3,96,1,0,0,0,0,0,0,1
25796,32,3,0,0,10,40,0,1,0,0,0,0,1,0
25797,55,5,0,0,4,50,1,0,0,0,0,0,0,1
25798,35,3,0,0,9,45,0,1,0,0,0,0,1,0
25799,33,3,0,0,7,7,0,1,0,0,0,0,0,1
25800,72,7,0,0,10,40,1,0,0,0,0,0,0,1
25801,36,4,3325,0,12,40,0,1,0,0,0,0,1,0
25802,52,5,0,0,13,40,0,0,0,0,0,1,1,0
25803,23,2,0,0,13,40,0,0,0,1,0,0,1,0
25804,74,7,0,3683,16,20,0,0,1,0,0,0,1,0
25805,23,2,0,0,10,8,0,0,0,1,0,0,1,0
25806,27,3,0,0,10,40,0,0,0,1,0,0,1,0
25807,37,4,7688,0,14,50,1,0,0,0,0,0,0,1
25808,67,7,0,0,12,35,1,0,0,0,0,0,0,1
25809,23,2,0,0,10,30,0,1,0,0,0,0,0,1
25810,52,5,0,0,10,40,0,0,0,0,1,0,1,0
25811,26,3,0,0,13,45,0,0,0,1,0,0,0,1
25812,52,5,0,0,10,60,0,1,0,0,0,0,1,0
25813,43,5,0,0,10,50,1,0,0,0,0,0,0,1
25814,23,2,0,0,13,40,0,1,0,0,0,0,1,0
25815,32,3,0,0,13,40,0,1,0,0,0,0,1,0
25816,62,7,5178,0,9,40,1,0,0,0,0,0,0,1
25817,25,2,0,0,13,40,0,1,0,0,0,0,0,1
25818,56,6,0,0,9,20,1,0,0,0,0,0,0,1
25819,20,1,0,0,9,45,0,1,0,0,0,0,0,1
25820,28,3,0,0,13,40,0,1,0,0,0,0,1,0
25821,45,5,0,0,10,40,1,0,0,0,0,0,0,1
25822,35,3,0,0,2,15,1,0,0,0,0,0,0,1
25823,64,7,0,0,9,20,1,0,0,0,0,0,0,1
25824,33,3,0,0,10,50,1,0,0,0,0,0,0,1
25825,20,1,0,0,9,40,0,0,0,1,0,0,0,1
25826,44,5,0,0,12,56,0,1,0,0,0,0,1,0
25827,68,7,0,2377,13,35,1,0,0,0,0,0,0,1
25828,42,5,0,0,9,99,1,0,0,0,0,0,0,1
25829,58,6,0,0,10,55,0,0,0,0,0,1,1,0
25830,80,7,0,0,10,20,0,1,0,0,0,0,1,0
25831,30,3,0,0,9,60,1,0,0,0,0,0,0,1
25832,26,3,0,0,13,40,0,0,0,1,0,0,1,0
25833,18,1,0,0,7,20,0,0,1,0,0,0,0,1
25834,23,2,0,0,10,32,0,0,0,1,0,0,0,1
25835,49,5,0,0,9,40,0,1,0,0,0,0,0,1
25836,40,4,0,0,11,40,1,0,0,0,0,0,0,1
25837,17,1,0,0,7,20,0,0,0,1,0,0,0,1
25838,20,1,0,0,7,39,0,0,0,1,0,0,0,1
25839,34,3,0,0,10,40,1,0,0,0,0,0,0,1
25840,41,5,15024,0,15,50,1,0,0,0,0,0,0,1
25841,55,5,0,0,10,48,1,0,0,0,0,0,0,1
25842,52,5,0,0,9,38,0,1,0,0,0,0,1,0
25843,52,5,15024,0,14,60,0,0,0,0,0,1,1,0
25844,18,1,0,0,9,20,0,0,0,1,0,0,1,0
25845,51,5,0,0,13,60,0,1,0,0,0,0,1,0
25846,52,5,0,0,10,50,0,1,0,0,0,0,1,0
25847,29,3,0,0,14,50,0,1,0,0,0,0,0,1
25848,50,5,0,0,9,40,0,1,0,0,0,0,1,0
25849,23,2,0,1974,10,40,0,1,0,0,0,0,1,0
25850,22,2,0,0,10,15,0,1,0,0,0,0,0,1
25851,42,5,0,0,9,40,0,1,0,0,0,0,1,0
25852,50,5,0,0,14,40,1,0,0,0,0,0,0,1
25853,39,4,7688,0,9,52,1,0,0,0,0,0,0,1
25854,39,4,0,0,10,40,1,0,0,0,0,0,0,1
25855,41,5,0,0,13,50,1,0,0,0,0,0,0,1
25856,30,3,0,0,5,38,0,0,0,0,1,0,1,0
25857,90,7,0,0,14,50,0,1,0,0,0,0,0,1
25858,56,6,0,0,9,50,0,1,0,0,0,0,0,1
25859,63,7,0,0,13,40,1,0,0,0,0,0,0,1
25860,35,3,0,0,9,50,1,0,0,0,0,0,0,1
25861,43,5,0,0,9,35,0,1,0,0,0,0,0,1
25862,32,3,0,0,10,16,1,0,0,0,0,0,0,1
25863,59,6,0,0,9,40,0,0,0,0,0,1,1,0
25864,17,1,0,0,8,7,0,0,0,1,0,0,0,1
25865,27,3,7298,0,13,55,1,0,0,0,0,0,0,1
25866,37,4,0,0,10,40,1,0,0,0,0,0,0,1
25867,45,5,0,0,9,60,0,0,0,1,0,0,1,0
25868,47,5,0,0,10,70,1,0,0,0,0,0,0,1
25869,25,2,6849,0,9,40,0,0,0,1,0,0,0,1
25870,30,3,0,0,9,30,0,0,0,1,0,0,0,1
25871,49,5,0,0,10,80,1,0,0,0,0,0,0,1
25872,44,5,0,0,13,44,0,0,0,0,1,0,0,1
25873,47,5,0,0,9,40,1,0,0,0,0,0,0,1
25874,62,7,0,0,9,6,0,0,0,0,1,0,1,0
25875,30,3,0,0,9,35,0,1,0,0,0,0,1,0
25876,29,3,0,0,14,40,0,1,0,0,0,0,0,1
25877,54,5,99999,0,13,70,0,1,0,0,0,0,0,1
25878,30,3,0,0,5,40,1,0,0,0,0,0,0,1
25879,22,2,0,0,10,40,0,0,0,1,0,0,1,0
25880,47,5,0,0,3,20,1,0,0,0,0,0,0,1
