no,age,education-num,marital-status,occupation,capital-gain,capital-loss,hours-per-week,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,sex_ Female,sex_ Male,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White
20970,25,13,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
20971,33,12,3,4,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
20972,20,10,0,2,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,1
20973,31,13,0,1,8614,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
20974,26,10,0,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
20975,59,7,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
20976,24,9,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
20977,51,9,4,2,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,1
20978,42,9,4,2,0,0,47,0,1,0,0,0,0,0,1,0,0,0,0,1
20979,36,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
20980,53,6,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
20981,50,15,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
20982,31,10,6,3,0,1902,50,1,0,0,0,0,0,0,1,0,0,1,0,0
20983,58,13,0,4,0,0,62,0,1,0,0,0,0,1,0,0,0,0,0,1
20984,30,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
20985,41,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
20986,47,15,6,4,7688,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
20987,38,9,6,1,3137,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
20988,36,11,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
20989,24,13,0,4,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,1
20990,44,13,6,4,7688,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
20991,63,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
20992,35,13,0,0,0,0,60,0,1,0,0,0,0,1,0,0,0,1,0,0
20993,20,9,0,2,0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1
20994,45,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
20995,69,14,4,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
20996,34,10,6,4,0,0,52,1,0,0,0,0,0,0,1,0,0,1,0,0
20997,28,10,0,0,0,0,60,0,1,0,0,0,0,0,1,0,0,1,0,0
20998,68,15,6,4,6418,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
20999,42,8,4,2,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,1
21000,30,13,0,4,0,0,45,0,1,0,0,0,0,0,1,0,0,1,0,0
21001,36,12,6,4,0,0,37,0,0,0,0,0,1,1,0,0,0,0,0,1
21002,41,14,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21003,76,9,6,2,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,1
21004,24,9,0,1,0,0,50,0,0,0,1,0,0,0,1,0,0,1,0,0
21005,52,9,6,0,0,0,38,0,0,0,0,0,1,1,0,0,0,0,0,1
21006,37,9,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21007,30,10,0,4,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,1
21008,38,7,3,2,0,0,36,0,0,0,1,0,0,0,1,0,0,0,0,1
21009,50,14,6,4,7298,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
21010,26,13,6,2,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
21011,41,9,4,2,0,2339,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21012,42,15,4,4,0,0,60,0,0,0,0,1,0,0,1,0,0,0,0,1
21013,44,7,6,2,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
21014,32,10,0,4,0,0,44,0,1,0,0,0,0,0,1,0,0,0,0,1
21015,30,15,0,2,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,1
21016,19,10,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21017,51,11,4,2,0,0,46,0,1,0,0,0,0,0,1,0,0,0,0,1
21018,46,9,0,0,0,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
21019,23,9,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21020,46,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21021,75,15,6,4,0,2174,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21022,58,5,6,0,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21023,53,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21024,21,9,0,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21025,69,9,4,1,2964,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
21026,33,12,6,0,0,0,15,0,0,0,0,0,1,1,0,0,0,0,0,1
21027,22,9,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
21028,22,10,0,0,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,1
21029,42,10,6,2,0,0,52,1,0,0,0,0,0,0,1,0,0,0,0,1
21030,32,11,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21031,44,10,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21032,27,9,6,2,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
21033,49,13,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21034,37,10,4,0,0,0,25,0,0,0,0,1,0,1,0,0,0,0,0,1
21035,19,9,0,2,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,1
21036,54,9,6,2,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
21037,23,13,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,1,0,0
21038,22,11,0,1,0,0,37,0,0,0,1,0,0,1,0,0,0,0,0,1
21039,45,9,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21040,41,5,0,0,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
21041,18,7,0,0,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,1
21042,32,6,6,0,0,2051,38,1,0,0,0,0,0,0,1,0,0,0,0,1
21043,42,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21044,29,14,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21045,37,13,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21046,41,9,6,2,0,2002,60,1,0,0,0,0,0,0,1,0,0,0,0,1
21047,19,10,0,0,0,0,35,0,0,0,1,0,0,0,1,0,0,1,0,0
21048,52,11,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21049,29,9,4,1,0,0,45,0,1,0,0,0,0,0,1,0,0,0,1,0
21050,28,14,0,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21051,63,9,0,0,0,0,50,0,1,0,0,0,0,1,0,0,0,1,0,0
21052,45,14,4,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21053,48,10,0,2,0,0,70,0,1,0,0,0,0,0,1,0,0,0,0,1
21054,38,13,6,4,7688,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21055,24,10,0,1,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,1
21056,24,9,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21057,39,10,0,0,0,0,25,0,1,0,0,0,0,1,0,0,0,0,0,1
21058,36,10,4,2,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
21059,32,9,0,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21060,21,10,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21061,37,3,1,0,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
21062,22,9,0,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,1,0
21063,59,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21064,75,9,6,2,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,1
21065,23,9,0,2,0,0,35,0,0,0,1,0,0,0,1,0,0,0,0,1
21066,39,13,0,4,0,0,45,0,0,1,0,0,0,0,1,0,0,1,0,0
21067,53,8,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
21068,73,13,2,1,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,1
21069,26,4,0,1,0,0,48,0,0,0,1,0,0,0,1,0,0,0,0,1
21070,33,14,0,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21071,29,10,4,2,0,0,54,0,0,0,0,1,0,1,0,0,0,0,0,1
21072,63,9,6,2,0,0,21,1,0,0,0,0,0,0,1,0,0,0,0,1
21073,48,9,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21074,25,10,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,1,0,0
21075,37,9,1,2,0,0,40,0,0,1,0,0,0,0,1,0,0,1,0,0
21076,30,10,6,2,0,0,80,1,0,0,0,0,0,0,1,0,0,0,0,1
21077,35,9,6,4,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
21078,47,9,6,4,0,0,42,1,0,0,0,0,0,0,1,0,0,0,0,1
21079,35,10,0,0,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,1
21080,58,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21081,29,16,4,4,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,1
21082,23,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21083,31,13,0,4,0,0,52,0,1,0,0,0,0,0,1,0,0,0,0,1
21084,21,10,0,1,0,0,35,0,0,1,0,0,0,0,1,0,0,0,0,1
21085,51,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21086,70,9,6,2,3432,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21087,61,9,2,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21088,48,13,0,4,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21089,23,11,0,2,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21090,28,10,0,0,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,1
21091,40,14,4,1,0,0,55,0,0,0,1,0,0,1,0,0,0,0,0,1
21092,53,13,6,4,0,0,48,1,0,0,0,0,0,0,1,0,0,0,0,1
21093,38,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21094,22,9,0,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21095,62,9,6,0,0,0,25,1,0,0,0,0,0,0,1,0,0,0,0,1
21096,46,14,6,4,0,0,50,0,0,0,0,0,1,1,0,0,0,0,0,1
21097,39,9,6,1,4508,0,24,1,0,0,0,0,0,0,1,0,0,0,0,1
21098,36,9,0,2,1506,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
21099,34,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
21100,59,14,6,2,0,0,15,1,0,0,0,0,0,0,1,0,0,0,0,1
21101,58,10,6,1,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
21102,59,9,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
21103,41,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21104,37,4,6,1,7298,0,35,1,0,0,0,0,0,0,1,0,0,1,0,0
21105,48,9,6,4,7298,0,38,1,0,0,0,0,0,0,1,0,0,1,0,0
21106,30,4,1,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21107,24,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
21108,34,13,0,1,3325,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
21109,66,13,6,2,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1
21110,50,14,4,4,0,0,50,0,1,0,0,0,0,1,0,1,0,0,0,0
21111,32,10,0,4,0,0,70,0,1,0,0,0,0,0,1,0,0,0,0,1
21112,37,9,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
21113,75,9,6,2,2653,0,20,1,0,0,0,0,0,0,1,0,0,0,0,1
21114,28,9,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
21115,30,4,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21116,25,10,0,2,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21117,26,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21118,44,13,0,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21119,33,5,6,1,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21120,41,13,0,1,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
21121,18,10,0,2,2176,0,35,0,0,0,1,0,0,1,0,0,0,0,0,1
21122,27,13,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
21123,62,9,2,2,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,1
21124,47,14,6,4,0,0,60,0,0,0,0,0,1,1,0,0,0,0,0,1
21125,68,11,6,4,0,2149,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21126,25,9,0,0,0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1
21127,26,9,0,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1
21128,42,11,4,2,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
21129,36,6,1,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21130,36,10,6,1,99999,0,40,0,0,0,0,0,1,1,0,0,0,1,0,0
21131,24,9,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
21132,30,10,1,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21133,52,15,6,4,99999,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
21134,24,9,0,3,0,0,40,0,1,0,0,0,0,0,1,0,0,0,1,0
21135,21,9,0,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1
21136,33,9,4,1,0,0,45,0,0,0,0,1,0,1,0,0,0,0,0,1
21137,30,11,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21138,24,14,0,4,0,0,45,0,1,0,0,0,0,1,0,0,0,0,0,1
21139,56,9,6,1,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21140,69,10,2,1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,1
21141,22,13,0,2,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21142,51,14,4,4,25236,0,50,0,0,0,0,1,0,0,1,0,0,0,0,1
21143,32,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21144,42,11,1,4,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
21145,52,6,3,4,0,0,45,0,0,1,0,0,0,0,1,0,1,0,0,0
21146,42,12,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21147,39,13,4,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21148,31,9,0,0,0,0,38,0,1,0,0,0,0,1,0,0,0,1,0,0
21149,30,10,6,2,0,0,56,1,0,0,0,0,0,0,1,0,0,0,0,1
21150,21,11,0,2,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
21151,21,10,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21152,27,3,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21153,17,7,0,2,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,1
21154,28,9,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
21155,52,10,6,4,0,0,56,1,0,0,0,0,0,0,1,0,0,1,0,0
21156,50,9,0,1,0,0,37,0,1,0,0,0,0,1,0,0,0,0,0,1
21157,46,10,0,0,0,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
21158,47,13,3,4,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,1
21159,47,10,4,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21160,30,12,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21161,34,9,1,2,0,0,20,0,1,0,0,0,0,0,1,0,0,1,0,0
21162,54,14,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
21163,27,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21164,45,10,6,3,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21165,26,13,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,1,0,0
21166,43,10,6,2,3103,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21167,63,13,6,1,0,0,45,0,0,0,0,0,1,1,0,0,0,1,0,0
21168,66,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21169,17,6,0,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,0,1
21170,49,10,4,2,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21171,41,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21172,41,9,4,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21173,80,4,6,1,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
21174,50,9,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21175,60,9,6,2,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
21176,38,10,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21177,18,9,0,1,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,1
21178,34,10,6,2,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
21179,58,9,0,2,0,0,47,0,1,0,0,0,0,0,1,0,0,0,0,1
21180,44,10,2,2,0,0,38,0,0,0,0,1,0,1,0,0,0,0,0,1
21181,46,15,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
21182,45,9,1,2,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21183,23,12,0,2,0,0,35,0,0,0,1,0,0,1,0,0,0,0,0,1
21184,22,10,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21185,46,10,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
21186,55,9,6,4,0,0,80,1,0,0,0,0,0,0,1,0,0,0,0,1
21187,28,9,6,1,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21188,54,13,6,1,7688,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
21189,33,10,0,1,6849,0,50,0,1,0,0,0,0,1,0,0,0,0,0,1
21190,38,5,6,1,0,0,54,1,0,0,0,0,0,0,1,0,0,0,0,1
21191,41,11,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
21192,51,11,6,2,3103,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21193,27,10,6,0,0,0,50,0,0,0,0,0,1,1,0,0,0,0,0,1
21194,43,15,6,4,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,1
21195,33,9,0,1,0,0,50,0,1,0,0,0,0,0,1,0,0,0,1,0
21196,57,9,6,0,0,0,78,1,0,0,0,0,0,0,1,0,0,0,0,1
21197,37,9,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21198,32,10,4,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21199,47,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21200,43,13,6,4,15024,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
21201,20,10,0,2,0,0,8,0,0,0,1,0,0,0,1,0,1,0,0,0
21202,47,10,4,1,0,0,25,0,1,0,0,0,0,1,0,0,0,0,0,1
21203,33,11,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21204,39,8,6,0,0,0,32,1,0,0,0,0,0,0,1,0,0,0,0,1
21205,22,11,0,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,1
21206,40,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21207,61,12,6,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1
21208,39,15,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21209,30,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21210,33,9,0,1,0,0,41,0,1,0,0,0,0,1,0,0,0,0,0,1
21211,41,10,1,4,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
21212,20,10,0,1,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,1
21213,59,12,2,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
21214,23,9,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21215,42,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21216,43,10,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21217,41,3,3,0,0,0,32,0,1,0,0,0,0,1,0,0,0,0,0,1
21218,54,1,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
21219,30,10,0,1,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,1
21220,43,10,4,4,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
21221,30,13,0,2,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
21222,38,10,6,4,0,0,44,1,0,0,0,0,0,0,1,0,0,0,0,1
21223,41,13,6,0,0,0,30,1,0,0,0,0,0,0,1,0,1,0,0,0
21224,48,9,6,2,0,0,48,1,0,0,0,0,0,0,1,0,0,1,0,0
21225,40,13,6,4,7688,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21226,62,9,4,0,0,0,20,0,1,0,0,0,0,1,0,0,0,1,0,0
21227,30,13,0,4,0,0,52,0,0,0,1,0,0,1,0,0,1,0,0,0
21228,32,13,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
21229,34,13,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
21230,45,14,4,3,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
21231,38,9,4,0,0,0,35,0,0,0,0,1,0,1,0,0,0,0,0,1
21232,48,13,4,2,0,0,40,0,1,0,0,0,0,0,1,0,0,1,0,0
21233,40,9,6,1,7298,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21234,49,2,0,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1
21235,17,7,0,0,0,0,13,0,0,0,1,0,0,1,0,0,0,0,0,1
21236,32,9,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21237,38,10,0,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,0,1
21238,47,13,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21239,18,7,0,1,0,0,25,0,0,0,1,0,0,1,0,0,0,0,0,1
21240,39,10,4,4,0,0,56,0,0,0,0,1,0,1,0,0,0,0,0,1
21241,29,10,0,1,0,0,40,0,0,0,0,1,0,1,0,0,1,0,0,0
21242,49,9,0,2,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,1
21243,38,11,4,2,0,0,36,0,1,0,0,0,0,1,0,0,0,0,0,1
21244,41,9,0,2,0,0,54,0,1,0,0,0,0,0,1,0,0,0,0,1
21245,20,10,0,1,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,1
21246,57,12,4,1,0,0,75,0,1,0,0,0,0,0,1,0,0,0,0,1
21247,22,13,0,2,0,0,20,0,1,0,0,0,0,1,0,0,0,0,0,1
21248,37,13,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
21249,53,10,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21250,46,16,0,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21251,31,6,4,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21252,58,10,6,1,0,2415,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21253,49,13,4,4,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,1
21254,19,10,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
21255,49,9,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21256,29,11,6,1,0,0,90,1,0,0,0,0,0,0,1,0,0,0,0,1
21257,28,9,0,0,0,0,48,0,0,0,1,0,0,0,1,0,0,0,0,1
21258,21,9,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
21259,46,13,1,4,0,0,36,0,0,0,0,1,0,1,0,0,0,1,0,0
21260,39,13,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
21261,19,10,0,2,0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1
21262,36,9,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21263,56,10,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
21264,72,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21265,49,9,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21266,51,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21267,40,10,6,1,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
21268,34,9,0,2,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,1
21269,49,10,4,1,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,1
21270,20,10,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
21271,25,11,0,2,0,0,40,0,0,0,0,1,0,0,1,1,0,0,0,0
21272,40,10,6,1,7298,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
21273,45,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21274,31,9,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
21275,44,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21276,47,7,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,1,0,0
21277,33,9,6,1,0,0,19,0,0,0,0,0,1,1,0,0,0,0,1,0
21278,20,10,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21279,75,14,2,1,0,0,26,0,1,0,0,0,0,0,1,1,0,0,0,0
21280,43,9,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
21281,70,10,0,2,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1
21282,24,9,0,0,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
21283,41,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
21284,37,10,4,0,0,0,47,0,1,0,0,0,0,0,1,0,0,0,0,1
21285,44,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
21286,32,9,6,0,0,0,54,1,0,0,0,0,0,0,1,0,0,0,0,1
21287,23,9,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21288,39,11,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
21289,21,10,0,0,0,0,25,0,0,0,1,0,0,1,0,0,0,0,0,1
21290,24,9,4,0,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,1
