Id,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
7277,West Footscray,18 Molesworth Ct,3,h,S,Sweeney,28/05/2016,8.2,3012,3,1,1,321,,,Maribyrnong,-37.7943,144.8741,Western Metropolitan,5058,660000
28,Abbotsford,116/56 Nicholson St,1,u,S,Jellis,22/08/2016,2.5,3067,1,1,1,0,50,,Yarra,-37.8078,144.9965,Northern Metropolitan,4019,457000
5326,Richmond,38a Buckingham St,2,t,S,Jellis,14/05/2016,2.6,3121,2,1,1,97,85,2004,Yarra,-37.814,145.002,Northern Metropolitan,14949,930000
8899,North Melbourne,8/302 Abbotsford St,2,u,S,Nelson,1/07/2017,1.8,3051,2,1,0,4563,,,Melbourne,-37.79939,144.94635,Northern Metropolitan,6821,550000
2975,Hadfield,16 Bedford St,5,h,S,YPA,4/06/2016,12.1,3046,5,2,1,590,,,Moreland,-37.711,144.9481,Northern Metropolitan,2606,585000
12824,Reservoir,75 Botha Av,4,h,S,Ray,16/09/2017,12,3073,4,1,2,871,,,,-37.70056,145.00345,Northern Metropolitan,21650,912000
4845,Prahran,7/297 Dandenong Rd,2,u,PI,hockingstuart,18/03/2017,4.5,3181,2,1,2,0,,1970,Stonnington,-37.8592,145.0054,Southern Metropolitan,7717,480000
8269,Preston,118 Wood St,3,h,PI,hockingstuart,13/05/2017,8.8,3072,3,2,2,670,140,,Darebin,-37.7353,145.0232,Northern Metropolitan,14577,1020000
3084,Hampton,3/8 Alicia St,2,u,PI,Hodges,27/06/2016,13.7,3188,2,1,1,0,61,1970,Bayside,-37.9436,145.0027,Southern Metropolitan,5454,500000
1892,Clifton Hill,195 Gold St,3,h,S,Nelson,12/11/2016,3.4,3068,3,2,0,0,,,Yarra,-37.7917,144.9902,Northern Metropolitan,2954,1226000
7032,Heidelberg,4/71 Rosanna Rd,3,t,PI,hockingstuart,6/08/2016,10.6,3084,2,1,2,235,123,1990,Banyule,-37.7519,145.0696,Eastern Metropolitan,2890,550000
4490,Northcote,160 Bent St,4,h,S,hockingstuart,28/05/2016,5.5,3070,3,1,1,465,137,1890,Darebin,-37.7662,144.9889,Northern Metropolitan,11364,1420000
359,Ascot Vale,30 Mirams St,4,h,PI,Jellis,27/11/2016,5.9,3032,4,1,4,664,,,Moonee Valley,-37.7765,144.9132,Western Metropolitan,6567,1300000
1530,Burwood,5 Keogh St,3,h,SP,Buxton,14/05/2016,11.7,3125,3,1,2,776,,,Monash,-37.856,145.1104,Southern Metropolitan,5678,1070500
4942,Preston,5 North St,3,h,S,Love,15/10/2016,8.8,3072,3,1,1,0,,,Darebin,-37.7333,144.9844,Northern Metropolitan,14577,815000
6163,Surrey Hills,1/52 Union Rd,2,u,S,Fletchers,19/11/2016,11.2,3127,2,1,1,96,,,Boroondara,-37.8305,145.0961,Southern Metropolitan,5457,620000
13427,Frankston,4 Sassafras Dr,3,h,SP,O'Brien,26/08/2017,38,3199,3,1,4,602,,,,-38.14374,145.16976,South-Eastern Metropolitan,17055,515000
1639,Canterbury,1/28 Milton St,2,h,S,Jellis,4/03/2017,9,3126,2,1,1,543,,,Boroondara,-37.8295,145.0774,Southern Metropolitan,3265,765000
8558,Airport West,2/80 Hawker St,2,u,VB,Barry,29/04/2017,13.5,3042,2,1,1,128,92,2009,Moonee Valley,-37.7216,144.8837,Western Metropolitan,3464,480000
9994,Oak Park,79 New Rd,4,h,SP,Rendina,24/06/2017,11.2,3046,4,2,4,553,190,2001,Moreland,-37.71328,144.90585,Northern Metropolitan,2651,1071888
4001,Melbourne,43/1 Exhibition St,1,u,S,RT,23/04/2016,2.8,3000,1,1,0,0,,,Melbourne,-37.8159,144.972,Northern Metropolitan,17496,436000
7224,West Footscray,742 Barkly St,3,h,PI,Biggin,4/02/2016,8.2,3012,3,1,6,970,,1955,Maribyrnong,-37.7958,144.8645,Western Metropolitan,5058,1415000
5833,St Kilda,37/3 Herbert St,1,u,S,hockingstuart,18/03/2017,6.1,3182,1,1,0,0,,,Port Phillip,-37.8706,144.9821,Southern Metropolitan,13240,366000
6268,Thornbury,327 Gillies St,3,h,PI,Nelson,12/06/2016,6.5,3071,3,2,2,398,,,Darebin,-37.763,145.0198,Northern Metropolitan,8870,1210000
3520,Kensington,72 Bayswater Rd,3,h,S,Edward,7/05/2016,4.2,3031,3,1,1,284,113,1900,Melbourne,-37.7938,144.9228,Northern Metropolitan,5263,1271000
658,Balwyn North,5 Grieve St,4,h,S,Fletchers,19/11/2016,9.2,3104,4,2,2,1010,250,1950,Boroondara,-37.7982,145.0903,Southern Metropolitan,7809,2205000
890,Bentleigh East,71 Victor Rd,4,h,S,hockingstuart,18/03/2017,13.9,3165,4,2,2,674,,,Glen Eira,-37.9272,145.0786,Southern Metropolitan,10969,1475000
7419,Keilor Park,2a Flinders St,3,h,S,Nelson,26/07/2016,14.5,3042,3,2,2,260,,,Brimbank,-37.7226,144.8569,Western Metropolitan,1119,685000
10778,Nunawading,3/29 Mount Pleasant Rd,2,u,S,Fletchers,8/07/2017,15.4,3131,2,1,1,149,84,1970,Whitehorse,-37.8231,145.17911,Eastern Metropolitan,4973,676000
12247,Brunswick East,18 Ethel St,2,h,S,Domain,3/09/2017,4,3057,2,1,,154,76,1890,,-37.77221,144.97537,Northern Metropolitan,5533,1023000
6151,Surrey Hills,3 Olyve Ct,4,h,VB,Marshall,16/04/2016,11.2,3127,5,2,2,612,292,1970,Whitehorse,-37.8345,145.1009,Southern Metropolitan,5457,1850000
1095,Brighton,40 Whyte St,3,h,SP,Buxton,12/11/2016,11.2,3186,3,2,1,404,118,1953,Bayside,-37.9228,144.9996,Southern Metropolitan,10579,1785000
12112,Oak Park,15 Nerissa Gr,4,h,PI,Woodards,29/07/2017,11.2,3046,4,2,2,866,175,1960,Moreland,-37.71979,144.92341,Northern Metropolitan,2651,1300000
11753,Niddrie,8 Goble St,4,h,SP,Nelson,22/07/2017,10.4,3042,4,2,2,650,163,1975,Moonee Valley,-37.73435,144.8768,Western Metropolitan,2291,1130000
4238,Newport,115 North Rd,3,h,SP,Sweeney,15/10/2016,8.4,3015,3,2,2,284,125,1890,Hobsons Bay,-37.8446,144.8861,Western Metropolitan,5498,1046000
10386,Malvern East,76 Manning Rd,4,h,S,Marshall,27/05/2017,8.4,3145,4,2,0,589,,,Stonnington,-37.87391,145.05562,Southern Metropolitan,8801,2400000
7355,Ripponlea,13/209 Hotham St,2,u,S,hockingstuart,28/05/2016,7.4,3185,2,1,1,0,74,1971,Port Phillip,-37.8788,144.9974,Southern Metropolitan,821,520000
7902,Glenroy,101 Evell St,3,h,SP,YPA,13/05/2017,13,3046,3,1,2,650,,,Moreland,-37.699,144.9421,Northern Metropolitan,8870,690000
7796,Doncaster,45 Bordeaux St,4,h,S,Ray,29/04/2017,13.9,3108,4,3,2,647,,,Manningham,-37.7819,145.1184,Eastern Metropolitan,9028,1545000
4212,Newport,53 River St,4,h,PI,Village,7/05/2016,8.4,3015,4,1,3,757,159,1960,Hobsons Bay,-37.8411,144.889,Western Metropolitan,5498,1260000
9159,Footscray,1 Swallow La,3,u,S,Rendina,3/06/2017,5.1,3011,3,1,2,4096,,,Maribyrnong,-37.8021,144.9075,Western Metropolitan,7570,605000
1891,Clifton Hill,40 Myrtle St,2,h,S,Jellis,10/12/2016,3.4,3068,2,1,0,164,99,1890,Yarra,-37.7912,144.9967,Northern Metropolitan,2954,1290000
7816,Essendon,312/1005 Mt Alexander Rd,1,u,VB,Nelson,20/05/2017,8,3040,1,1,1,0,,2014,Moonee Valley,-37.7478,144.912,Western Metropolitan,9264,330000
12490,Elwood,23 Moore St,2,h,S,McGrath,9/09/2017,7.2,3184,2,2,,213,,,,-37.87816,144.99069,Southern Metropolitan,8989,1450000
5784,St Kilda,2/63 Carlisle St,2,u,S,Marshall,4/06/2016,6.1,3182,2,1,1,0,,1960,Port Phillip,-37.8676,144.9834,Southern Metropolitan,13240,465000
4543,Oakleigh South,14 Bossington St,3,h,S,Buxton,3/12/2016,14.7,3167,3,1,2,646,,,Monash,-37.9167,145.0855,South-Eastern Metropolitan,3692,981000
7839,Fawkner,40 Lowson St,3,h,S,Ray,29/04/2017,12.4,3060,3,1,1,540,,,Moreland,-37.6992,144.9739,Northern Metropolitan,5070,668000
2048,Coburg North,17 Mathieson St,3,h,S,Nelson,8/10/2016,9.2,3058,2,1,3,586,145,1950,Moreland,-37.7205,144.9659,Northern Metropolitan,3445,860000
8965,Tarneit,3 Rosebud St,3,h,S,Reliance,1/07/2017,18.4,3029,3,1,1,346,,,Wyndham,-37.84123,144.69649,Western Metropolitan,10160,451500
2392,Essendon,3/134 Cooper St,2,u,VB,Nelson,15/10/2016,8,3040,2,1,1,160,,,Moonee Valley,-37.7421,144.8995,Western Metropolitan,9264,585000
2949,Glenroy,23 Cromwell St,3,h,S,Barry,28/08/2016,13,3046,3,1,2,657,116,1950,Moreland,-37.7019,144.9225,Northern Metropolitan,8870,660000
8299,Reservoir,37 Vale St,2,h,S,Love,8/04/2017,11.2,3073,2,1,1,537,,,Darebin,-37.7269,144.988,Northern Metropolitan,21650,935000
6111,Surrey Hills,112 Croydon Rd,4,h,S,Fletchers,3/09/2016,11.2,3127,4,3,2,771,312,2000,Boroondara,-37.8239,145.0969,Southern Metropolitan,5457,2128000
8832,Hawthorn,8/3 Kooyongkoot Rd,2,u,S,LITTLE,1/07/2017,5.3,3122,2,1,1,2338,,,Boroondara,-37.83032,145.03899,Southern Metropolitan,11308,450000
4047,Mont Albert,47 Zetland Rd,3,h,S,Jellis,27/11/2016,11.8,3127,3,2,2,640,117,1950,Whitehorse,-37.8173,145.1123,Eastern Metropolitan,2079,1564000
4192,Moorabbin,77 Chapel Rd,3,h,S,hockingstuart,28/05/2016,14.6,3189,3,1,1,653,,,Kingston,-37.9392,145.0481,Southern Metropolitan,2555,920000
8130,Newport,7 Elgin St,3,h,S,hockingstuart,8/04/2017,8.4,3015,3,2,0,367,,,Hobsons Bay,-37.844,144.889,Western Metropolitan,5498,1325500
3,Abbotsford,40 Federation La,3,h,PI,Biggin,4/03/2017,2.5,3067,3,2,1,94,,,Yarra,-37.7969,144.9969,Northern Metropolitan,4019,850000
1337,Brunswick,10/66 De Carle St,2,u,S,Jellis,19/11/2016,5.2,3056,2,1,1,1080,66,1960,Moreland,-37.7598,144.9655,Northern Metropolitan,11918,491000
4481,Northcote,5/216 Westgarth St,2,u,S,Jellis,24/09/2016,5.5,3070,2,1,1,671,,,Darebin,-37.7833,145.0135,Northern Metropolitan,11364,600000
11257,Wyndham Vale,6 Melliodora Ct,4,h,SP,YPA,12/08/2017,27.2,3024,4,2,1,512,179,2005,Wyndham,-37.87959,144.60977,Western Metropolitan,5262,500000
1284,Brunswick,73 Davies St,2,h,S,Nelson,10/09/2016,5.2,3056,2,1,1,315,108,1910,Moreland,-37.757,144.9697,Northern Metropolitan,11918,1056000
4552,Oakleigh South,10a Farm Rd,2,h,PI,Buxton,12/06/2016,14.7,3167,2,1,2,428,,,Monash,-37.9249,145.0943,South-Eastern Metropolitan,3692,580000
5324,Richmond,41 Clifton St,2,h,S,Jellis,13/08/2016,2.6,3121,2,1,0,108,,1900,Yarra,-37.8251,144.9959,Northern Metropolitan,14949,1035000
6213,Templestowe Lower,16 Clauscen St,4,h,PI,Jellis,12/11/2016,13.8,3107,4,2,2,681,158,1970,Manningham,-37.7646,145.1167,Eastern Metropolitan,5420,1280000
2733,Footscray,1/24 Eldridge St,2,u,S,Sweeney,27/11/2016,6.4,3011,2,1,1,0,,,Maribyrnong,-37.789,144.8932,Western Metropolitan,7570,296000
2326,Elwood,7/25 Kingsley St,2,u,SP,Chisholm,26/07/2016,7.7,3184,2,1,1,0,65,1970,Port Phillip,-37.8895,144.9902,Southern Metropolitan,8989,582500
877,Bentleigh East,42 Marlborough St,2,u,S,Woodards,17/09/2016,13.9,3165,2,2,1,362,,,Glen Eira,-37.9149,145.0676,Southern Metropolitan,10969,835000
335,Ascot Vale,21A Geddes St,3,h,S,Alexkarbon,19/11/2016,5.9,3032,3,1,2,506,110,1920,Moonee Valley,-37.7779,144.9133,Western Metropolitan,6567,1037500
3681,Kew,31 Argyle Rd,4,h,VB,Kay,28/08/2016,5.6,3101,4,3,2,700,700,1992,Boroondara,-37.8033,145.0526,Southern Metropolitan,10331,2600000
8010,Ivanhoe,1/53 Norman St,3,t,S,Purplebricks,29/04/2017,7.9,3079,3,0,0,219,,1980,Banyule,-37.7679,145.0466,Eastern Metropolitan,5549,1060000
1483,Bulleen,1/15 Estelle St,3,u,S,Barry,11/02/2017,11.8,3105,3,1,2,306,100,1985,Manningham,-37.7792,145.0903,Eastern Metropolitan,4480,787000
4207,Newport,4/31 Clyde St,3,h,S,Greg,6/08/2016,8.4,3015,2,2,1,178,102,2009,Hobsons Bay,-37.8416,144.8651,Western Metropolitan,5498,655800
5104,Reservoir,1/5 Box St,3,t,S,RW,11/03/2017,11.2,3073,3,2,1,230,,2009,Darebin,-37.7077,145.0211,Northern Metropolitan,21650,678000
11626,Chelsea,1/15 Cross Rd,2,u,S,Eview,22/07/2017,27,3196,2,1,2,278,104,1980,Kingston,-38.04602,145.1191,South-Eastern Metropolitan,3906,639000
7709,Carnegie,4/49 Coorigil Rd,3,u,S,hockingstuart,20/05/2017,11.4,3163,3,1,2,1103,100,1987,Glen Eira,-37.8958,145.0603,Southern Metropolitan,7822,945000
10998,Eltham,132 Franklin St,3,h,VB,Morrison,12/08/2017,18,3095,3,2,1,817,,1970,Nillumbik,-37.72276,145.15316,Eastern Metropolitan,6990,830000
9420,Balwyn North,8 Mary St,4,h,S,Fletchers,17/06/2017,9.7,3104,4,2,2,639,,,Boroondara,-37.79836,145.10111,Southern Metropolitan,7809,1926000
2620,Flemington,1/142 Shields St,1,u,VB,Nelson,4/03/2017,4.4,3031,1,1,1,0,,1970,Moonee Valley,-37.7839,144.9347,Northern Metropolitan,3593,280000
10030,Richmond,15 The Crofts,3,h,VB,Jellis,24/06/2017,2.4,3121,3,1,0,200,,,Yarra,-37.8196,144.99101,Northern Metropolitan,14949,1300000
5432,Richmond,183 Mary St,4,h,PI,Biggin,28/05/2016,2.6,3121,4,2,1,162,89,,Yarra,-37.8252,145.0013,Northern Metropolitan,14949,1500000
2300,Elwood,3/145 Glen Huntly Rd,2,u,S,Buxton,16/07/2016,7.7,3184,2,2,1,0,84,1970,Port Phillip,-37.883,144.9916,Southern Metropolitan,8989,670000
3231,Heidelberg Heights,2/96 Porter Rd,3,h,S,Nelson,4/06/2016,10.5,3081,3,2,2,337,,,Banyule,-37.7375,145.0586,Eastern Metropolitan,2947,740600
9383,Williamstown,60 Hannan St,5,h,S,Sweeney,3/06/2017,6.8,3016,5,2,2,646,,,Hobsons Bay,-37.86253,144.88748,Western Metropolitan,6380,2760000
2891,Glenroy,30 Bourchier St,3,h,PI,Brad,10/12/2016,13,3046,3,1,4,734,140,1960,Moreland,-37.7007,144.9378,Northern Metropolitan,8870,670000
6461,Watsonia,1 Elder St,3,h,PI,Darren,25/02/2017,14.9,3087,3,1,2,650,,,Banyule,-37.711,145.0854,Northern Metropolitan,2329,632000
11783,Richmond,401/28 Tanner St,2,u,S,Jellis,22/07/2017,2.4,3121,2,2,2,92,141,1940,Yarra,-37.82324,144.99174,Northern Metropolitan,14949,1667500
12368,North Melbourne,31 Cobden St,3,h,S,Nelson,3/09/2017,1.8,3051,3,1,3,163,,,,-37.80452,144.95718,Northern Metropolitan,6821,1425000
11800,South Yarra,804/2 Claremont St,2,u,VB,Gary,22/07/2017,2.7,3141,2,2,0,0,63,2014,Stonnington,-37.83863,144.99379,Southern Metropolitan,14887,460000
1299,Brunswick,246 Victoria St,2,h,S,Jellis,12/11/2016,5.2,3056,2,1,1,199,93,1900,Moreland,-37.7676,144.9659,Northern Metropolitan,11918,890000
5591,South Yarra,7/32 Marne St,2,u,PI,Kay,4/03/2017,3.3,3141,2,1,0,0,79,1930,Melbourne,-37.8361,144.9842,Southern Metropolitan,14887,695000
11167,Prahran,11A Percy St,2,h,S,hockingstuart,12/08/2017,4.6,3181,2,2,1,78,,,Stonnington,-37.85083,144.99092,Southern Metropolitan,7717,1310000
2144,Doncaster,5/333 George St,3,u,S,Barry,10/12/2016,13.9,3108,3,2,1,203,109,1986,Manningham,-37.7776,145.1267,Eastern Metropolitan,9028,772000
4982,Preston,9 Graham Ct,3,h,S,Love,22/08/2016,8.8,3072,3,1,2,454,,,Darebin,-37.7346,144.9956,Northern Metropolitan,14577,890000
8787,Dandenong North,110 Gladstone Rd,3,h,S,Barry,1/07/2017,24.7,3175,3,1,1,610,120,1970,Greater Dandenong,-37.96322,145.20586,South-Eastern Metropolitan,8322,627000
5795,St Kilda,5/72 Barkly St,1,u,SP,Buxton,10/09/2016,6.1,3182,1,1,1,1286,,1975,Port Phillip,-37.8621,144.9823,Southern Metropolitan,13240,395000
2175,Doncaster,9 Ernst St,3,h,S,Barry,22/08/2016,13.9,3108,4,2,2,753,,,Manningham,-37.7753,145.1114,Eastern Metropolitan,9028,1474000
5764,Spotswood,59 Hope St,4,h,PI,Jas,28/08/2016,7.7,3015,4,2,0,389,158,1990,Hobsons Bay,-37.8284,144.8861,Western Metropolitan,1223,871500
7431,Aberfeldie,32 Fawkner St,4,h,S,Nelson,6/05/2017,9.1,3040,4,2,2,273,,,Moonee Valley,-37.7574,144.8959,Western Metropolitan,1543,1330000
4855,Prahran,3 Arkle St,3,h,S,Biggin,22/08/2016,4.5,3181,3,2,1,273,125,1890,Stonnington,-37.8544,145.0038,Southern Metropolitan,7717,1811000
9773,Altona,2 Finch St,3,h,SP,Greg,24/06/2017,11,3018,3,1,2,570,,,Hobsons Bay,-37.87028,144.80749,Western Metropolitan,5301,1020000
10055,Strathmore,164 Mascoma St,3,h,S,Considine,24/06/2017,8.2,3041,3,1,1,534,,,Moonee Valley,-37.719,144.90634,Western Metropolitan,3284,883000
10463,Pascoe Vale,308 Sussex St,2,h,VB,Raine,27/05/2017,8.5,3044,2,1,2,605,,,Moreland,-37.71878,144.95176,Northern Metropolitan,7485,650000
458,Avondale Heights,16a Arbor Tce,3,u,S,Brad,16/04/2016,10.5,3034,3,2,1,289,,,Moonee Valley,-37.7644,144.8657,Western Metropolitan,4502,665000
1500,Bulleen,42 Gisborne St,4,h,S,hockingstuart,24/09/2016,11.8,3105,4,2,3,554,,,Manningham,-37.7624,145.0961,Eastern Metropolitan,4480,1140000
4987,Preston,34 Booth St,2,h,S,Nelson,24/09/2016,8.8,3072,2,1,3,493,95,1950,Darebin,-37.74,144.9821,Northern Metropolitan,14577,890000
3524,Kensington,10 Altona St,2,h,S,Edward,8/10/2016,4.2,3031,2,2,1,138,126,1999,Melbourne,-37.799,144.9276,Northern Metropolitan,5263,905000
10130,Bentleigh,191 Centre Rd,4,h,S,Gary,27/05/2017,11.4,3204,4,2,2,603,148,1920,Glen Eira,-37.91655,145.02448,Southern Metropolitan,6795,1479000
1193,Brighton East,48 Thomas St,2,h,PI,Biggin,10/09/2016,10.7,3187,2,1,2,564,131,1948,Glen Eira,-37.9143,145.0238,Southern Metropolitan,6938,1000000
3358,Ivanhoe,3/123 Waterdale Rd,3,t,S,Miles,4/03/2017,7.9,3079,3,2,1,108,,,Banyule,-37.7668,145.0434,Eastern Metropolitan,5549,962000
12877,Wheelers Hill,65 Cootamundra Dr,3,h,S,Jellis,16/09/2017,16.7,3150,3,2,2,651,,,,-37.91057,145.1719,South-Eastern Metropolitan,7392,950000
3682,Kew,17 Hartington St,5,h,PI,Marshall,28/08/2016,5.6,3101,5,2,3,920,241,1900,Boroondara,-37.8017,145.0419,Southern Metropolitan,10331,2800000
4462,Northcote,26 Hayes St,3,h,S,Jellis,19/11/2016,5.5,3070,3,1,0,304,131,1910,Darebin,-37.7642,145.001,Northern Metropolitan,11364,1474000
8660,Oakleigh South,8 Lido Ct,3,h,S,C21,8/04/2017,14.7,3167,3,1,1,590,132,1960,Kingston,-37.918,145.085,South-Eastern Metropolitan,3692,770000
5769,St Kilda,5/18 Marine Pde,2,u,S,Wilson,3/12/2016,6.1,3182,2,1,0,0,66,1930,Port Phillip,-37.8707,144.9765,Southern Metropolitan,13240,602000
12042,Hillside,20 Viridian Dr,4,h,S,YPA,29/07/2017,18,3037,4,2,2,542,221,2009,Melton,-37.68104,144.74608,Western Metropolitan,5556,618350
13260,Oakleigh South,28 Beryl Av,4,h,S,Buxton,23/09/2017,15.5,3167,4,2,2,771,196,1970,,-37.9212,145.09125,South-Eastern Metropolitan,3692,1450000
10379,Lalor,61 McKimmies Rd,3,h,S,Love,27/05/2017,16.3,3075,3,1,1,533,160,1970,Whittlesea,-37.67605,145.03956,Northern Metropolitan,8279,487000
7662,Burwood,68 Somers St,3,h,S,Buxton,8/04/2017,11.7,3125,3,2,3,620,,,Whitehorse,-37.8445,145.1005,Southern Metropolitan,5678,1465500
5842,St Kilda,4/27 Robe St,2,u,VB,Harrington,18/06/2016,6.1,3182,2,1,1,0,46,1970,Port Phillip,-37.8648,144.9783,Southern Metropolitan,13240,385000
5855,St Kilda,602/13 Wellington St,2,u,VB,Eview,24/09/2016,6.1,3182,2,2,1,0,76,2013,Port Phillip,-37.8562,144.9844,Southern Metropolitan,13240,565000
5297,Richmond,255 Coppin St,3,h,PI,Jellis,8/10/2016,2.6,3121,3,1,2,204,128,1900,Yarra,-37.8285,145.0022,Northern Metropolitan,14949,1275000
8128,Newport,298 Douglas Pde,3,h,SP,Raine,8/04/2017,8.4,3015,3,1,4,644,,,Hobsons Bay,-37.8457,144.8924,Western Metropolitan,5498,1400000
332,Ascot Vale,2/225 Maribyrnong Rd,2,t,S,Brad,18/06/2016,5.9,3032,2,2,1,113,,1998,Moonee Valley,-37.7712,144.9088,Western Metropolitan,6567,705000
9062,Brunswick,24 Rosser St,2,h,PI,Nelson,3/06/2017,5.2,3056,2,1,0,0,,,Moreland,-37.76733,144.96079,Northern Metropolitan,11918,740000
355,Ascot Vale,73 Kent St,2,h,PI,Nelson,27/06/2016,5.9,3032,2,1,1,124,77,1900,Moonee Valley,-37.7807,144.9285,Western Metropolitan,6567,760000
6247,Templestowe Lower,49 Howitt Dr,4,h,PI,Barry,28/05/2016,13.8,3107,4,1,2,826,,1960,Manningham,-37.7629,145.112,Eastern Metropolitan,5420,870000
6212,Templestowe Lower,45 Lynnwood Pde,5,h,S,Barry,11/03/2017,13.8,3107,5,2,2,666,355,1980,Manningham,-37.7692,145.1253,Eastern Metropolitan,5420,1710000
11164,Prahran,95 Chomley St,2,h,S,Biggin,12/08/2017,4.6,3181,2,1,0,192,100,1910,Stonnington,-37.85562,145.00571,Southern Metropolitan,7717,1250000
6294,Thornbury,39 Keon St,3,h,S,Nelson,18/03/2017,6.5,3071,3,1,1,366,,,Darebin,-37.7524,144.9912,Northern Metropolitan,8870,1020000
13504,Mount Waverley,2/392 Stephensons Rd,3,t,SP,McGrath,26/08/2017,14.2,3149,3,2,2,236,138,2006,,-37.88678,145.12748,Eastern Metropolitan,13366,1035000
12035,Highett,28 Graham Rd,3,h,S,Hodges,29/07/2017,16,3190,3,1,2,572,,,Bayside,-37.9526,145.04207,Southern Metropolitan,4794,1257000
1893,Clifton Hill,3/30 Edmund St,2,u,S,iTRAK,13/08/2016,3.4,3068,2,1,1,515,50,1970,Yarra,-37.7875,145.0049,Northern Metropolitan,2954,495000
2672,Footscray,11 Commercial Rd,3,h,PI,Sweeney,8/10/2016,6.4,3011,3,1,3,413,,,Maribyrnong,-37.7931,144.893,Western Metropolitan,7570,930000
12688,Cheltenham,38 Fairview Av,3,h,S,Ray,16/09/2017,17.9,3192,3,2,3,638,156,1960,,-37.95569,145.06588,Southern Metropolitan,9758,1201000
11305,Bundoora,27 Norfolk Cr,3,h,S,Darren,15/07/2017,12.1,3083,3,1,1,540,142,1968,Banyule,-37.70636,145.05462,Northern Metropolitan,10175,710000
2481,Essendon North,4/8 Keam St,2,u,SP,Barry,14/05/2016,9.4,3041,2,1,1,88,59,1960,Moonee Valley,-37.7389,144.8998,Western Metropolitan,1308,450000
3897,Malvern East,23 Darling Rd,3,h,S,RT,28/05/2016,11.2,3145,3,1,2,764,114,1925,Stonnington,-37.8814,145.0583,Southern Metropolitan,8801,1650000
8808,Fitzroy North,108 Michael St,2,h,VB,Nelson,1/07/2017,3.6,3068,2,1,1,184,79,1900,Yarra,-37.78493,144.98879,Northern Metropolitan,6244,1350000
717,Bentleigh,32 Luckins Rd,3,h,SP,O'Brien,8/10/2016,13,3204,3,1,2,627,,,Glen Eira,-37.9321,145.0472,Southern Metropolitan,6795,1135000
4967,Preston,9 Ambon St,2,h,S,hockingstuart,18/06/2016,8.8,3072,2,1,2,349,,1950,Darebin,-37.7351,145.0271,Northern Metropolitan,14577,565000
4404,Northcote,29 Westgarth St,4,h,PI,hockingstuart,7/05/2016,5.5,3070,4,2,1,415,218,1900,Darebin,-37.7807,144.9948,Northern Metropolitan,11364,1700000
8599,Elwood,12/10 Docker St,2,u,S,hockingstuart,8/04/2017,7.7,3184,2,2,2,626,125,2008,Port Phillip,-37.8865,144.9874,Southern Metropolitan,8989,1260000
3614,Kew,23 Grange Rd,5,h,S,Caine,12/11/2016,5.6,3101,5,4,4,957,400,1930,Boroondara,-37.8112,145.057,Southern Metropolitan,10331,4850000
7340,Oakleigh,197 Huntingdale Rd,3,h,S,Ray,25/02/2017,14,3166,3,1,2,543,139,1940,Monash,-37.9023,145.105,Southern Metropolitan,3224,1025000
7906,Glenroy,8 Ila St,3,h,S,Stockdale,20/05/2017,13,3046,3,1,2,702,,,Moreland,-37.709,144.9368,Northern Metropolitan,8870,901000
3722,Maidstone,26 Inkerman St,3,h,SP,Biggin,4/02/2016,9.2,3012,3,1,1,589,,,Maribyrnong,-37.7863,144.881,Western Metropolitan,3873,1200000
7844,Fitzroy North,167 Alexandra Pde,2,h,S,Harrington,8/04/2017,3.5,3068,2,1,0,160,119,1880,Yarra,-37.7933,144.9824,Northern Metropolitan,6244,846000
5272,Richmond,78 Davison St,5,h,SP,Jellis,4/03/2017,2.6,3121,5,3,3,618,260,1890,Yarra,-37.8157,145.0073,Northern Metropolitan,14949,3200000
10591,Braybrook,1 Walker Pl,2,h,S,hockingstuart,8/07/2017,8.6,3019,2,1,1,304,74,1950,Maribyrnong,-37.78341,144.85574,Western Metropolitan,3589,590000
11476,Point Cook,84 Beachview Pde,4,h,VB,hockingstuart,15/07/2017,14.7,3030,4,2,2,540,531,2012,Wyndham,-37.90715,144.76527,Western Metropolitan,15542,690000
4405,Northcote,99 Christmas St,2,h,SA,McGrath,7/11/2016,5.5,3070,2,1,3,607,126,1945,Darebin,-37.7668,145.0149,Northern Metropolitan,11364,1575000
8688,Toorak,32/637 Orrong Rd,3,t,S,Gary,29/04/2017,4.6,3142,3,2,1,3,131,1970,Stonnington,-37.8474,145.0125,Southern Metropolitan,7217,1320000
21,Abbotsford,13/11 Nicholson St,3,t,S,Beller,18/03/2017,2.5,3067,3,2,2,0,,2010,Yarra,-37.8093,144.9959,Northern Metropolitan,4019,900000
11391,Heathmont,1/34 Campbell St,2,u,S,Fletchers,15/07/2017,21.3,3135,2,1,1,0,80,1980,Maroondah,-37.82118,145.24138,Eastern Metropolitan,3794,525000
7225,West Footscray,29 Devonshire St,4,h,PI,Sweeney,4/03/2017,8.2,3012,4,1,1,255,131,1920,Maribyrnong,-37.7906,144.8687,Western Metropolitan,5058,710000
9147,Essendon,1/10 Schofield St,3,u,S,Nelson,3/06/2017,7.5,3040,3,2,1,138,,1982,Moonee Valley,-37.75284,144.90975,Western Metropolitan,9264,786000
